table_name,column_sequence,column_name,label,logical_type,field_size,precision,units,domain_name,plan_group,join_path,output_dimensions,rasterization_status,proposed_encoding
mutext,3,textcat,Category,String,20,,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
mutext,4,textsubcat,Subcategory,String,20,,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
mutext,5,text,Text,Vtext,,,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",lookup_only,dictionary/companion table; do not repeat narrative text
mutext,6,mukey,Mapunit Key,Integer,,,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",linkage_key,retain only when it has independent provenance value
mutext,7,mutextkey,Mapunit Text Key,String,254,,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",linkage_key,retain only when it has independent provenance value
sacatalog,1,areasymbol,Area Symbol,String,20,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",linkage_key,retain only when it has independent provenance value
sacatalog,2,areaname,Area Name,String,135,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
sacatalog,3,saversion,Survey Area Version,Integer,,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"numeric (y, x) raster"
sacatalog,4,saverest,Survey Area Version Established,Date/Time,,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
sacatalog,5,tabularversion,Tabular Version,Integer,,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"numeric (y, x) raster"
sacatalog,6,tabularverest,Tabular Version Established,Date/Time,,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
sacatalog,7,tabnasisexportdate,Tabular NASIS Export Date,Date/Time,,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
sacatalog,8,tabcertstatus,Tabular Certification Status,Choice,254,,,export_certification_status,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
sacatalog,9,tabcertstatusdesc,Tabular Certification Status Description,Vtext,,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",lookup_only,dictionary/companion table; do not repeat narrative text
sacatalog,10,fgdcmetadata,FGDC Metadata,Vtext,,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",lookup_only,dictionary/companion table; do not repeat narrative text
sacatalog,11,sacatalogkey,Survey Area Catalog Key,Integer,,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",linkage_key,retain only when it has independent provenance value
sacatalogmbr,1,areasymbol,Area Symbol,String,20,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
sacatalogmbr,2,minx,Min X,Float,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
sacatalogmbr,3,miny,Min Y,Float,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
sacatalogmbr,4,maxx,Max X,Float,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
sacatalogmbr,5,maxy,Max Y,Float,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
sacatalogmbr,6,sacatalogmbrkey,Survey Area Catalog MBR Key,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
sainterp,1,areasymbol,Area Symbol,String,20,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",linkage_key,retain only when it has independent provenance value
sainterp,2,interpname,Interpretation Name,String,60,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",possible_dimensioned,category/depth/month dimension or sparse lookup
sainterp,3,interptype,Interpretation Type,Choice,254,,,rule_design,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",possible_dimensioned,category/depth/month dimension or sparse lookup
sainterp,4,interpdesc,Interpretation Description,Vtext,,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",lookup_only,dictionary/companion table; do not repeat narrative text
sainterp,5,interpdesigndate,Interpretation Design Date,Date/Time,,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",possible_dimensioned,category/depth/month dimension or sparse lookup
sainterp,6,interpgendate,Interpretation Generation Date,Date/Time,,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",possible_dimensioned,category/depth/month dimension or sparse lookup
sainterp,7,interpmaxreasons,Interpretation Maximum Reasons,Integer,,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",possible_dimensioned,category/depth/month dimension or sparse lookup
sainterp,8,sacatalogkey,Survey Area Catalog Key,Integer,,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",linkage_key,retain only when it has independent provenance value
sainterp,9,sainterpkey,Survey Area Interpretation Key,String,254,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",linkage_key,retain only when it has independent provenance value
sapolygon,1,objectid,Object ID,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
sapolygon,2,shape,Shape,SQL Geometry,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
sapolygon,3,areasymbol,Area Symbol,String,20,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
sapolygon,4,spatialver,Spatial Version,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
sapolygon,5,lkey,Legend Key,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
sdvalgorithm,1,algorithmsequence,Algorithm Sequence,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvalgorithm,2,algorithmname,Algorithm Name,String,50,,,algorithm,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvalgorithm,3,algorithminitials,Algorithm Initials,String,3,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvalgorithm,4,algorithmdescription,Algorithm Description,Vtext,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,1,attributekey,Attribute Key,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,2,attributename,Attribute Name,String,60,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,3,attributetablename,Attribute Table Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,4,attributecolumnname,Attribute Column Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,5,attributelogicaldatatype,Attribute Logical Data Type,String,20,,,sdv_attribute_logical_data_type,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,6,attributefieldsize,Attribute Field Size,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,7,attributeprecision,Attribute Precision,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,8,attributedescription,Attribute Description,Vtext,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,9,attributeuom,Attribute Units of Measure,String,60,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,10,attributeuomabbrev,Attribute Units of Measure Abbreviation,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,11,attributetype,Attribute Type,String,20,,,attributetype,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,12,nasisrulename,NASIS Rule Name,String,60,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,13,ruledesign,Rule Design,Integer,,,,rule_design,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,14,notratedphrase,Not Rated Phrase,String,254,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,15,mapunitlevelattribflag,Map Unit Level Attribute Flag,Boolean,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,16,complevelattribflag,Component Level Attribute Flag,Boolean,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,17,cmonthlevelattribflag,Component Month Level Attribute Flag,Boolean,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,18,horzlevelattribflag,Horizon Level Attribute Flag,Boolean,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,19,tiebreakdomainname,Tie Break Domain Name,String,40,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,20,tiebreakruleoptionflag,Tie Break Rule Option Flag,Boolean,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,21,tiebreaklowlabel,Tie Break Low Label,String,20,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,22,tiebreakhighlabel,Tie Break High Label,String,20,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,23,tiebreakrule,Tie Break Rule,Integer,,,,tiebreakrule,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,24,resultcolumnname,Result Column Name,String,10,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,25,sqlwhereclause,SQL Where Clause,String,255,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,26,primaryconcolname,Primary Constraint Column Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,27,pcclogicaldatatype,Primary Constraint Column Logical Data Type,String,20,,,sdv_attribute_logical_data_type,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,28,primaryconstraintlabel,Primary Constraint Label,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,29,secondaryconcolname,Secondary Constraint Column Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,30,scclogicaldatatype,Secondary Constraint Column Logical Data Type,String,20,,,sdv_attribute_logical_data_type,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,31,secondaryconstraintlabel,Secondary Constraint Label,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,32,dqmodeoptionflag,Depth Qualifier Mode Option Flag,Boolean,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,33,depthqualifiermode,Depth Qualifier Mode,String,20,,,depthqualmode,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,34,layerdepthtotop,Layer Depth to Top,Float,,1,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,35,layerdepthtobottom,Layer Depth to Bottom,Float,,1,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,36,layerdepthuom,Layer Depth UOM,String,20,,,depthuom,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,37,monthrangeoptionflag,Month Range Option Flag,Boolean,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,38,beginningmonth,Beginning Month,String,9,,,flooding_ponding_month,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,39,endingmonth,Ending Month,String,9,,,flooding_ponding_month,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,40,horzaggmeth,Horizon Aggregation Method,Choice,30,,,horizon_aggregation_method,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,41,interpnullsaszerooptionflag,Interpret Nulls as Zero Option Flag,Boolean,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,42,interpnullsaszeroflag,Interpret Nulls as Zero Flag,Boolean,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,43,nullratingreplacementvalue,Null Rating Replacement Value,String,254,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,44,basicmodeflag,Basic Mode Flag,Boolean,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,45,maplegendkey,Map Legend Key,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,46,maplegendclasses,Map Legend Classes,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,47,maplegendxml,Map Legend XML,Vtext,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,48,nasissiteid,NASIS Site ID,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,49,wlupdated,Last Updated,Date/Time,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,50,algorithmname,Algorithm Name,String,50,,,algorithm,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,51,componentpercentcutoff,Component Percent Cutoff,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,52,readytodistribute,Ready to Distribute,Boolean,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvattribute,53,effectivelogicaldatatype,Effective Logical Data Type,Choice,20,,,sdv_attribute_logical_data_type,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvfolder,1,foldersequence,Folder Sequence,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvfolder,2,foldername,Folder Name,String,80,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvfolder,3,folderdescription,Folder Description,Vtext,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvfolder,4,folderkey,Folder Key,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvfolder,5,parentfolderkey,Parent Folder Key,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvfolder,6,wlupdated,Last Updated,Date/Time,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvfolderattribute,1,folderkey,Folder Key,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
sdvfolderattribute,2,attributekey,Attribute Key,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
systemtemplateinformation,1,systempinfokey,System Template Information Key,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
systemtemplateinformation,2,name,Name,String,100,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
systemtemplateinformation,3,value,Value,Vtext,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
systemtemplateinformation,4,description,Description,Vtext,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
